0.93	0.87426	-0.456235	3.77663e-07	1.89288e-05	2.9184	5.66704	-8.76548e-06	1.85905e-06
0.94	0.903444	-0.399565	2.90009e-07	1.89474e-05	2.54866	5.83057	-7.65496e-06	1.36788e-06
0.95	0.92893	-0.341259	2.13459e-07	1.89611e-05	2.17053	5.9695	-6.51923e-06	9.50628e-07
0.96	0.950636	-0.281564	1.48267e-07	1.89706e-05	1.7857	6.08349	-5.36338e-06	6.08258e-07
0.97	0.968493	-0.220729	9.46328e-08	1.89767e-05	1.39584	6.17234	-4.19244e-06	3.41368e-07
0.98	0.982451	-0.159006	5.27084e-08	1.89801e-05	1.00264	6.23599	-3.01145e-06	1.50206e-07
0.99	0.992478	-0.0966457	2.25939e-08	1.89816e-05	0.607732	6.27445	-1.82534e-06	3.46811e-08
1	0.998555	-0.0339012	4.34055e-09	1.89819e-05	0.212736	6.28787	-6.38957e-07	-5.6193e-09
1.01	1.00068	0.0289775	-2.04902e-09	1.89819e-05	-0.180769	6.27648	5.42943e-07	2.85834e-08
1.02	0.998875	0.0917423	3.38042e-09	1.89822e-05	-0.571247	6.24063	1.71575e-06	1.36278e-07
1.03	0.993162	0.154149	2.05379e-08	1.89835e-05	-0.957208	6.18073	2.87499e-06	3.16182e-07
1.04	0.98359	0.215956	4.92878e-08	1.89867e-05	-1.33722	6.0973	4.01636e-06	5.66758e-07
1.05	0.970218	0.276929	8.94515e-08	1.89924e-05	-1.7099	5.99094	5.13571e-06	8.86231e-07
1.06	0.953119	0.336838	1.40809e-07	1.90012e-05	-2.07392	5.86229	6.22907e-06	1.27261e-06
1.07	0.93238	0.395461	2.03099e-07	1.9014e-05	-2.42804	5.71211	7.29267e-06	1.7237e-06
1.08	0.908099	0.452582	2.76026e-07	1.90312e-05	-2.77105	5.54116	8.32291e-06	2.23714e-06
1.09	0.880389	0.507994	3.59255e-07	1.90536e-05	-3.10183	5.35031	9.3164e-06	2.81037e-06
1.1	0.84937	0.561497	4.52419e-07	1.90817e-05	-3.41931	5.14044	1.027e-05	3.44072e-06
1.11	0.815177	0.612901	5.55119e-07	1.91161e-05	-3.72249	4.91249	1.11806e-05	4.12536e-06
1.12	0.777952	0.662026	6.66924e-07	1.91573e-05	-4.01044	4.66745	1.20454e-05	4.86134e-06
1.13	0.737848	0.708701	7.87379e-07	1.92059e-05	-4.28231	4.40633	1.2862e-05	5.64561e-06
1.14	0.695025	0.752764	9.15999e-07	1.92624e-05	-4.53729	4.13018	1.36278e-05	6.47504e-06
1.15	0.649652	0.794066	1.05228e-06	1.93271e-05	-4.77464	3.84007	1.43407e-05	7.3464e-06
1.16	0.601906	0.832467	1.19568e-06	1.94006e-05	-4.99371	3.5371	1.49987e-05	8.25639e-06
1.17	0.551969	0.867838	1.34567e-06	1.94832e-05	-5.19388	3.22237	1.55999e-05	9.20166e-06
1.18	0.50003	0.900061	1.50167e-06	1.95752e-05	-5.37463	2.89704	1.61428e-05	1.01788e-05
1.19	0.446283	0.929032	1.6631e-06	1.9677e-05	-5.53546	2.56224	1.66259e-05	1.11844e-05
1.2	0.390929	0.954654	1.82936e-06	1.97888e-05	-5.67596	2.21914	1.70479e-05	1.22149e-05
1.21	0.334169	0.976846	1.99984e-06	1.9911e-05	-5.79577	1.86891	1.74077e-05	1.32668e-05
1.22	0.276212	0.995535	2.17391e-06	2.00436e-05	-5.8946	1.51272	1.77045e-05	1.43366e-05
1.23	0.217266	1.01066	2.35096e-06	2.0187e-05	-5.9722	1.15176	1.79376e-05	1.54208e-05
1.24	0.157544	1.02218	2.53033e-06	2.03412e-05	-6.02838	0.78721	1.81064e-05	1.65157e-05
1.25	0.0972598	1.03005	2.7114e-06	2.05064e-05	-6.06303	0.420262	1.82104e-05	1.76179e-05
1.26	0.0366295	1.03425	2.8935e-06	2.06826e-05	-6.07607	0.0521038	1.82496e-05	1.87236e-05
1.27	-0.0241311	1.03478	3.076e-06	2.08698e-05	-6.06748	-0.316075	1.82238e-05	1.98295e-05
1.28	-0.084806	1.03161	3.25824e-06	2.10681e-05	-6.03731	-0.683089	1.81332e-05	2.09318e-05
1.29	-0.145179	1.02478	3.43957e-06	2.12774e-05	-5.98564	-1.04776	1.7978e-05	2.20271e-05
1.3	-0.205035	1.01431	3.61935e-06	2.14977e-05	-5.91264	-1.4089	1.77587e-05	2.31118e-05
1.31	-0.264162	1.00022	3.79693e-06	2.17288e-05	-5.8185	-1.76534	1.7476e-05	2.41824e-05
1.32	-0.322347	0.982564	3.97169e-06	2.19706e-05	-5.70348	-2.11592	1.71305e-05	2.52353e-05
1.33	-0.379382	0.961405	4.143e-06	2.2223e-05	-5.5679	-2.45949	1.67233e-05	2.62672e-05
1.34	-0.435061	0.93681	4.31023e-06	2.24856e-05	-5.41213	-2.7949	1.62554e-05	2.72747e-05
1.35	-0.489182	0.908861	4.47279e-06	2.27584e-05	-5.23659	-3.12101	1.57282e-05	2.82541e-05
1.36	-0.541548	0.877651	4.63007e-06	2.30409e-05	-5.04178	-3.43672	1.51431e-05	2.92024e-05
1.37	-0.591966	0.843283	4.7815e-06	2.3333e-05	-4.82823	-3.74092	1.45017e-05	3.01161e-05
1.38	-0.640248	0.805874	4.92652e-06	2.36341e-05	-4.59655	-4.03253	1.38058e-05	3.09919e-05
1.39	-0.686213	0.765549	5.06457e-06	2.3944e-05	-4.34738	-4.31049	1.30574e-05	3.18268e-05
