1.08	0.887942	0.460581	-3.06204	5.49099
1.09	0.857322	0.515491	-3.39991	5.28783
1.1	0.823323	0.568369	-3.7243	5.06389
1.11	0.78608	0.619008	-4.03393	4.82007
1.12	0.745741	0.667209	-4.32758	4.55735
1.13	0.702465	0.712782	-4.6041	4.27676
1.14	0.656424	0.75555	-4.86241	3.97945
1.15	0.6078	0.795345	-5.10149	3.66659
1.16	0.556785	0.832011	-5.32043	3.33944
1.17	0.50358	0.865405	-5.51836	2.99929
1.18	0.448397	0.895398	-5.69453	2.6475
1.19	0.391452	0.921873	-5.84826	2.28546
1.2	0.332969	0.944728	-5.97896	1.91462
1.21	0.273179	0.963874	-6.08615	1.53642
1.22	0.212318	0.979238	-6.16942	1.15237
1.23	0.150624	0.990762	-6.22847	0.763986
1.24	0.0883389	0.998402	-6.26308	0.372788
1.25	0.0257081	1.00213	-6.27315	-0.0196871
1.26	-0.0370233	1.00193	-6.25866	-0.4119
1.27	-0.0996099	0.997814	-6.21968	-0.802318
1.28	-0.161807	0.98979	-6.1564	-1.18942
1.29	-0.223371	0.977896	-6.06908	-1.57169
1.3	-0.284062	0.962179	-5.95809	-1.94764
1.31	-0.343642	0.942703	-5.82388	-2.31582
1.32	-0.401881	0.919545	-5.66699	-2.6748
1.33	-0.458551	0.892797	-5.48805	-3.02319
1.34	-0.513432	0.862565	-5.28778	-3.35965
1.35	-0.566309	0.828968	-5.06697	-3.68287
1.36	-0.616979	0.79214	-4.82649	-3.99162
1.37	-0.665244	0.752223	-4.5673	-4.2847
1.38	-0.710917	0.709376	-4.2904	-4.561
1.39	-0.753821	0.663766	-3.99689	-4.81945
1.4	-0.79379	0.615572	-3.6879	-5.05906
1.41	-0.830669	0.564981	-3.36465	-5.27892
1.42	-0.864315	0.512192	-3.02839	-5.47819
1.43	-0.894599	0.45741	-2.68042	-5.65611
1.44	-0.921403	0.400849	-2.3221	-5.81199
1.45	-0.944624	0.342729	-1.95481	-5.94525
1.46	-0.964173	0.283277	-1.57998	-6.05538
1.47	-0.979972	0.222723	-1.19904	-6.14196
1.48	-0.991963	0.161303	-0.813478	-6.20465
1.49	-1.0001	0.0992567	-0.424775	-6.24323
1.5	-1.00435	0.0368244	-0.0344322	-6.25754
