0.48	-0.995604	0.137012	5.99384e-06	8.65094e-06	-0.661255	-6.22268	1.98609e-06	3.75701e-05
0.49	-1.00222	0.0747853	6.0137e-06	9.02664e-06	-0.271723	-6.25175	8.16125e-07	3.76574e-05
0.5	-1.00493	0.0122678	6.02186e-06	9.40321e-06	0.118857	-6.25651	-3.56991e-07	3.76717e-05
0.51	-1.00375	-0.0502973	6.01829e-06	9.77993e-06	0.50898	-6.23696	-1.52873e-06	3.76129e-05
0.52	-0.998656	-0.112667	6.003e-06	1.01561e-05	0.89714	-6.19316	-2.69458e-06	3.74814e-05
0.53	-0.989684	-0.174599	5.97606e-06	1.05309e-05	1.28184	-6.12529	-3.85003e-06	3.72776e-05
0.54	-0.976866	-0.235851	5.93756e-06	1.09037e-05	1.66159	-6.0336	-4.99062e-06	3.70022e-05
0.55	-0.96025	-0.296187	5.88765e-06	1.12737e-05	2.03493	-5.91844	-6.11196e-06	3.66563e-05
0.56	-0.939901	-0.355372	5.82653e-06	1.16402e-05	2.40042	-5.78025	-7.2097e-06	3.62412e-05
0.57	-0.915897	-0.413174	5.75443e-06	1.20026e-05	2.75663	-5.61955	-8.2796e-06	3.57586e-05
0.58	-0.88833	-0.46937	5.67164e-06	1.23602e-05	3.1022	-5.43696	-9.31752e-06	3.52101e-05
0.59	-0.857308	-0.523739	5.57846e-06	1.27123e-05	3.43578	-5.23317	-1.03194e-05	3.45981e-05
0.6	-0.82295	-0.576071	5.47527e-06	1.30583e-05	3.75607	-5.00896	-1.12814e-05	3.39246e-05
0.61	-0.78539	-0.626161	5.36245e-06	1.33976e-05	4.06183	-4.76519	-1.21998e-05	3.31925e-05
0.62	-0.744771	-0.673813	5.24045e-06	1.37295e-05	4.35186	-4.50278	-1.30709e-05	3.24043e-05
0.63	-0.701253	-0.718841	5.10975e-06	1.40535e-05	4.62504	-4.22275	-1.38914e-05	3.15632e-05
0.64	-0.655003	-0.761068	4.97083e-06	1.43692e-05	4.88028	-3.92617	-1.4658e-05	3.06725e-05
0.65	-0.6062	-0.80033	4.82425e-06	1.46759e-05	5.1166	-3.61417	-1.53678e-05	2.97354e-05
0.66	-0.555034	-0.836471	4.67057e-06	1.49732e-05	5.33305	-3.28796	-1.60179e-05	2.87556e-05
0.67	-0.501703	-0.869351	4.51039e-06	1.52608e-05	5.52879	-2.94879	-1.66058e-05	2.77369e-05
0.68	-0.446415	-0.898839	4.34434e-06	1.55382e-05	5.70302	-2.59797	-1.71291e-05	2.66832e-05
0.69	-0.389385	-0.924819	4.17304e-06	1.5805e-05	5.85507	-2.23686	-1.75858e-05	2.55986e-05
0.7	-0.330834	-0.947187	3.99719e-06	1.6061e-05	5.9843	-1.86685	-1.7974e-05	2.44872e-05
0.71	-0.270991	-0.965856	3.81745e-06	1.63059e-05	6.09021	-1.48937	-1.82921e-05	2.33535e-05
0.72	-0.210089	-0.980749	3.63453e-06	1.65394e-05	6.17235	-1.1059	-1.85388e-05	2.22017e-05
0.73	-0.148366	-0.991808	3.44914e-06	1.67614e-05	6.23039	-0.717931	-1.87131e-05	2.10364e-05
0.74	-0.0860619	-0.998988	3.26201e-06	1.69718e-05	6.26407	-0.326968	-1.88143e-05	1.98622e-05
0.75	-0.0234211	-1.00226	3.07387e-06	1.71704e-05	6.27324	0.0654584	-1.88418e-05	1.86835e-05
0.76	0.0393113	-1.0016	2.88545e-06	1.73572e-05	6.25785	0.457813	-1.87956e-05	1.75051e-05
0.77	0.10189	-0.997025	2.69749e-06	1.75323e-05	6.21792	0.848558	-1.86756e-05	1.63315e-05
0.78	0.164069	-0.988539	2.51074e-06	1.76956e-05	6.15359	1.23616	-1.84824e-05	1.51673e-05
0.79	0.225605	-0.976178	2.32591e-06	1.78473e-05	6.06509	1.61909	-1.82166e-05	1.40172e-05
0.8	0.286256	-0.959987	2.14374e-06	1.79874e-05	5.95275	1.99584	-1.78792e-05	1.28856e-05
0.81	0.345783	-0.940028	1.96495e-06	1.81163e-05	5.81699	2.36492	-1.74714e-05	1.1777e-05
0.82	0.403953	-0.916379	1.79024e-06	1.82341e-05	5.65832	2.72487	-1.69949e-05	1.06959e-05
0.83	0.460536	-0.88913	1.62029e-06	1.8341e-05	5.47735	3.07427	-1.64513e-05	9.6465e-06
0.84	0.51531	-0.858388	1.45578e-06	1.84375e-05	5.27478	3.41172	-1.58429e-05	8.63294e-06
0.85	0.568058	-0.82427	1.29735e-06	1.85238e-05	5.05137	3.7359	-1.51719e-05	7.65929e-06
0.86	0.618571	-0.786912	1.14563e-06	1.86004e-05	4.80801	4.04549	-1.4441e-05	6.72941e-06
0.87	0.666652	-0.746457	1.00122e-06	1.86677e-05	4.54565	4.33928	-1.36529e-05	5.84702e-06
0.88	0.712108	-0.703064	8.64689e-07	1.87262e-05	4.26529	4.61608	-1.28109e-05	5.01564e-06
0.89	0.754761	-0.656903	7.3658e-07	1.87763e-05	3.96805	4.87479	-1.19181e-05	4.2386e-06
0.9	0.794441	-0.608155	6.17399e-07	1.88187e-05	3.65509	5.11437	-1.09781e-05	3.519e-06
0.91	0.830992	-0.557011	5.07618e-07	1.88539e-05	3.32764	5.33387	-9.99463e-06	2.85974e-06
0.92	0.864269	-0.503673	4.07671e-07	1.88825e-05	2.98699	5.5324	-8.97149e-06	2.26346e-06
0.93	0.894139	-0.448349	3.17957e-07	1.89051e-05	2.63449	5.70916	-7.91276e-06	1.73256e-06
0.94	0.920484	-0.391257	2.38829e-07	1.89225e-05	2.27154	5.86344	-6.82262e-06	1.26917e-06
0.95	0.943199	-0.332623	1.70603e-07	1.89352e-05	1.89957	5.99463	-5.70538e-06	8.75149e-07
0.96	0.962195	-0.272677	1.13549e-07	1.89439e-05	1.52005	6.10218	-4.56549e-06	5.52092e-07
0.97	0.977395	-0.211655	6.78941e-08	1.89494e-05	1.13449	6.18568	-3.40747e-06	3.01299e-07
0.98	0.98874	-0.149798	3.38194e-08	1.89524e-05	0.744427	6.24479	-2.2359e-06	1.2378e-07
0.99	0.996184	-0.08735	1.14604e-08	1.89537e-05	0.351405	6.27926	-1.05545e-06	2.02507e-08
1	0.999698	-0.0245574	9.05916e-10	1.89539e-05	-0.0430127	6.28895	1.29189e-07	-8.87227e-09
1.01	0.999268	0.0383322	2.19781e-09	1.89538e-05	-0.437258	6.27384	1.31331e-06	3.65285e-08
1.02	0.994896	0.101071	1.53309e-08	1.89542e-05	-0.829765	6.23397	2.49221e-06	1.56269e-07
1.03	0.986598	0.16341	4.02531e-08	1.89557e-05	-1.21897	6.16951	3.66121e-06	3.49867e-07
1.04	0.974408	0.225105	7.68651e-08	1.89592e-05	-1.60333	6.08073	4.81565e-06	6.1654e-07
1.05	0.958375	0.285913	1.25022e-07	1.89654e-05	-1.98133	5.96797	5.95095e-06	9.55214e-07
1.06	0.938562	0.345592	1.84531e-07	1.89749e-05	-2.35145	5.83169	7.06261e-06	1.36452e-06
1.07	0.915047	0.403909	2.55157e-07	1.89886e-05	-2.71223	5.67245	8.14623e-06	1.84282e-06
1.08	0.887925	0.460634	3.3662e-07	1.9007e-05	-3.06225	5.49087	9.19751e-06	2.38818e-06
