1.08	0.908115	0.452529	-2.77085	5.54127
1.09	0.880406	0.507942	-3.10163	5.35043
1.1	0.84939	0.561446	-3.41912	5.14057
1.11	0.815199	0.612852	-3.72231	4.91264
1.12	0.777976	0.661978	-4.01027	4.66761
1.13	0.737873	0.708654	-4.28215	4.4065
1.14	0.695052	0.752719	-4.53713	4.13036
1.15	0.64968	0.794023	-4.7745	3.84025
1.16	0.601935	0.832425	-4.99358	3.53729
1.17	0.551999	0.867798	-5.19377	3.22257
1.18	0.500062	0.900024	-5.37452	2.89725
1.19	0.446317	0.928997	-5.53536	2.56246
1.2	0.390963	0.954621	-5.67588	2.21936
1.21	0.334204	0.976815	-5.7957	1.86914
1.22	0.276247	0.995506	-5.89454	1.51295
1.23	0.217302	1.01064	-5.97215	1.15199
1.24	0.15758	1.02216	-6.02835	0.787448
1.25	0.0972968	1.03003	-6.06301	0.420502
1.26	0.0366667	1.03424	-6.07607	0.052347
1.27	-0.024094	1.03476	-6.06749	-0.31583
1.28	-0.0847689	1.0316	-6.03733	-0.682843
1.29	-0.145142	1.02477	-5.98569	-1.04751
1.3	-0.204999	1.0143	-5.9127	-1.40865
1.31	-0.264126	1.00021	-5.81857	-1.76509
1.32	-0.322312	0.982559	-5.70357	-2.11568
1.33	-0.379347	0.961403	-5.568	-2.45925
1.34	-0.435027	0.93681	-5.41225	-2.79466
1.35	-0.48915	0.908863	-5.23673	-3.12078
1.36	-0.541517	0.877656	-5.04193	-3.43649
1.37	-0.591937	0.843291	-4.8284	-3.7407
1.38	-0.640221	0.805884	-4.59673	-4.03232
1.39	-0.686188	0.765561	-4.34758	-4.31028
1.4	-0.729664	0.722458	-4.08167	-4.57357
1.41	-0.77048	0.676722	-3.79978	-4.82115
1.42	-0.808478	0.628511	-3.50275	-5.05206
1.43	-0.843506	0.57799	-3.19148	-5.26536
1.44	-0.87542	0.525336	-2.86692	-5.46012
1.45	-0.90409	0.470735	-2.5301	-5.63549
1.46	-0.929391	0.41438	-2.18211	-5.79065
1.47	-0.951212	0.356474	-1.82407	-5.92483
1.48	-0.969452	0.297225	-1.4572	-6.03731
1.49	-0.984024	0.236852	-1.08276	-6.12743
1.5	-0.994852	0.175578	-0.702054	-6.19462
1.51	-1.00187	0.113632	-0.316455	-6.23836
1.52	-1.00504	0.0512481	0.0726193	-6.2582
1.53	-1.00431	-0.0113339	0.463702	-6.25378
1.54	-0.999674	-0.0738718	0.855285	-6.22485
1.55	-0.991121	-0.13612	1.24582	-6.17121
1.56	-0.978663	-0.197832	1.63373	-6.0928
1.57	-0.962326	-0.25876	2.01741	-5.98963
1.58	-0.942151	-0.318657	2.39523	-5.86184
1.59	-0.918199	-0.377275	2.76556	-5.70968
1.6	-0.890544	-0.434372	3.12676	-5.5335
1.61	-0.859276	-0.489707	3.47719	-5.33379
1.62	-0.824504	-0.543045	3.81523	-5.11114
1.63	-0.786352	-0.594156	4.13929	-4.86629
1.64	-0.744959	-0.642819	4.44781	-4.60007
1.65	-0.700481	-0.68882	4.73929	-4.31345
1.66	-0.653088	-0.731954	5.01225	-4.00752
1.67	-0.602965	-0.772029	5.26532	-3.68349
1.68	-0.550312	-0.808864	5.4972	-3.34267
1.69	-0.49534	-0.842291	5.70667	-2.98649
1.7	-0.438273	-0.872156	5.89261	-2.61647
1.71	-0.379347	-0.898321	6.05402	-2.23424
1.72	-0.318807	-0.920663	6.19002	-1.84149
1.73	-0.256907	-0.939078	6.29985	-1.44001
1.74	-0.193908	-0.953478	6.3829	-1.03163
1.75	-0.130079	-0.963794	6.4387	-0.618237
1.76	-0.0656924	-0.969977	6.4669	-0.201767
1.77	-0.00102335	-0.971994	6.46734	0.215832
1.78	0.0636501	-0.969836	6.43999	0.632598
1.79	0.12805	-0.96351	6.38498	1.04657
1.8	0.1919	-0.953044	6.30257	1.4558
1.81	0.254925	-0.938486	6.19322	1.85839
1.82	0.316858	-0.919902	6.05748	2.25245
1.83	0.377433	-0.897378	5.89609	2.63618
1.84	0.436393	-0.871016	5.70988	3.00784
1.85	0.493492	-0.840938	5.49985	3.36575
1.86	0.548491	-0.80728	5.26707	3.70835
1.87	0.601161	-0.770197	5.01277	4.03416
1.88	0.651289	-0.729855	4.73825	4.3418
1.89	0.698672	-0.686437	4.44488	4.63002
1.9	0.74312	-0.640137	4.13416	4.89769
1.91	0.784462	-0.59116	3.80759	5.14379
1.92	0.822538	-0.539722	3.46677	5.36742
1.93	0.857206	-0.486048	3.11334	5.56782
1.94	0.888339	-0.43037	2.74893	5.74436
1.95	0.915828	-0.372926	2.37524	5.89653
1.96	0.939581	-0.313961	1.99394	6.02394
1.97	0.95952	-0.253721	1.60672	6.12633
1.98	0.975587	-0.192458	1.21527	6.20356
1.99	0.98774	-0.130422	0.821224	6.25559
2	0.995952	-0.0678665	0.426228	6.2825
2.01	1.00021	-0.00504142	0.0318746	6.28449
2.02	1.00053	0.0578035	-0.360277	6.26184
2.03	0.99693	0.120422	-0.748715	6.21492
2.04	0.989443	0.182571	-1.13198	6.1442
2.05	0.978124	0.244013	-1.50865	6.05023
2.06	0.963037	0.304515	-1.8774	5.93363
2.07	0.944263	0.363852	-2.23691	5.7951
2.08	0.921894	0.421802	-2.58597	5.63539
2.09	0.896034	0.478156	-2.92342	5.45532
2.1	0.8668	0.53271	-3.24815	5.25575
2.11	0.834319	0.585267	-3.55912	5.0376
2.12	0.798727	0.635643	-3.85539	4.80182
2.13	0.760173	0.683661	-4.13604	4.54942
2.14	0.718813	0.729155	-4.40024	4.28142
2.15	0.674811	0.77197	-4.64723	3.99887
2.16	0.628338	0.811958	-4.8763	3.70286
2.17	0.579575	0.848987	-5.08681	3.39449
2.18	0.528707	0.882932	-5.2782	3.07489
2.19	0.475925	0.913681	-5.44993	2.74519
2.2	0.421426	0.941132	-5.60157	2.40655
2.21	0.36541	0.965198	-5.73272	2.06013
2.22	0.308083	0.985799	-5.84304	1.70711
2.23	0.249653	1.00287	-5.93228	1.34866
2.24	0.19033	1.01636	-6.0002	0.985964
2.25	0.130328	1.02622	-6.04665	0.620212
2.26	0.0698614	1.03242	-6.07152	0.252591
2.27	0.00914619	1.03494	-6.07478	-0.11571
2.28	-0.0516016	1.03379	-6.05642	-0.483503
2.29	-0.112166	1.02895	-6.01651	-0.849605
2.3	-0.172331	1.02046	-5.95517	-1.21283
2.31	-0.231883	1.00833	-5.87257	-1.57201
2.32	-0.290608	0.992608	-5.76894	-1.92598
2.33	-0.348298	0.973348	-5.64456	-2.27356
2.34	-0.404743	0.950613	-5.49977	-2.61362
2.35	-0.459741	0.924476	-5.33498	-2.94501
2.36	-0.513091	0.895026	-5.15062	-3.2666
2.37	-0.564597	0.86236	-4.94721	-3.57729
2.38	-0.614069	0.826587	-4.72531	-3.87597
2.39	-0.661322	0.787828	-4.48556	-4.16159
2.4	-0.706178	0.746212	-4.22864	-4.43308
2.41	-0.748464	0.701881	-3.95529	-4.68941
2.42	-0.788017	0.654987	-3.66632	-4.9296
2.43	-0.82468	0.605691	-3.3626	-5.15267
2.44	-0.858306	0.554164	-3.04505	-5.3577
2.45	-0.888757	0.500587	-2.71466	-5.54379
2.46	-0.915903	0.445149	-2.37249	-5.71009
2.47	-0.939628	0.388049	-2.01964	-5.85581
2.48	-0.959824	0.32949	-1.65728	-5.9802
2.49	-0.976397	0.269688	-1.28665	-6.08257
2.5	-0.989264	0.208863	-0.909033	-6.1623
2.51	-0.998354	0.14724	-0.525766	-6.21882
2.52	-1.00361	0.0850515	-0.138246	-6.25166
2.53	-1.00499	0.0225349	0.252086	-6.26041
2.54	-1.00247	-0.0400692	0.643739	-6.24476
2.55	-0.996036	-0.102517	1.03519	-6.20447
2.56	-0.985684	-0.164562	1.42486	-6.13941
2.57	-0.971435	-0.225956	1.81117	-6.04956
2.58	-0.953324	-0.286451	2.1925	-5.93498
2.59	-0.931399	-0.345801	2.56721	-5.79586
2.6	-0.905727	-0.40376	2.93366	-5.6325
2.61	-0.87639	-0.460085	3.29021	-5.44532
2.62	-0.843488	-0.514538	3.63523	-5.23486
2.63	-0.807136	-0.566886	3.96711	-5.00176
2.64	-0.767465	-0.616904	4.28426	-4.74682
2.65	-0.724622	-0.664372	4.58516	-4.47095
2.66	-0.67877	-0.709082	4.86831	-4.17515
2.67	-0.630087	-0.750833	5.13229	-3.86059
2.68	-0.578765	-0.789439	5.37574	-3.52851
2.69	-0.525007	-0.824724	5.59741	-3.1803
2.7	-0.469033	-0.856527	5.79612	-2.81743
2.71	-0.411072	-0.884702	5.97081	-2.44146
2.72	-0.351364	-0.909116	6.12054	-2.05406
2.73	-0.290158	-0.929657	6.24447	-1.65697
2.74	-0.227714	-0.946227	6.34193	-1.252
2.75	-0.164294	-0.958747	6.41236	-0.841019
2.76	-0.100171	-0.967157	6.45535	-0.425928
2.77	-0.0356173	-0.971416	6.47065	-0.00867211
2.78	0.0290892	-0.971503	6.45815	0.408789
2.79	0.0936707	-0.967415	6.4179	0.824492
2.8	0.15785	-0.95917	6.3501	1.23648
2.81	0.221351	-0.946805	6.2551	1.64283
2.82	0.283902	-0.930377	6.1334	2.04165
2.83	0.345236	-0.90996	5.98565	2.43109
2.84	0.405092	-0.885649	5.81263	2.80936
2.85	0.463218	-0.857556	5.61524	3.17478
2.86	0.519371	-0.825808	5.39454	3.5257
2.87	0.573316	-0.790551	5.15166	3.86061
2.88	0.624833	-0.751945	4.88786	4.17808
2.89	0.673711	-0.710164	4.60448	4.47679
2.9	0.719756	-0.665396	4.30296	4.75554
2.91	0.762786	-0.617841	3.98478	5.01325
2.92	0.802634	-0.567708	3.65152	5.24898
2.93	0.839149	-0.515219	3.30476	5.46188
2.94	0.872196	-0.4606	2.94616	5.65125
2.95	0.901658	-0.404087	2.57737	5.81653
2.96	0.927432	-0.345922	2.20009	5.95725
2.97	0.949433	-0.28635	1.81599	6.07309
2.98	0.967592	-0.225619	1.42675	6.16385
2.99	0.98186	-0.16398	1.03404	6.22944
3	0.9922	-0.101686	0.639513	6.26987
